tau,feasible,clean_coverage,clean_cmsa,degraded_coverage,degraded_cmsa,failure_recall,abstention_precision
0.9880013712718546,False,0.7366666666666667,0.9909502262443439,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
0.9880068532267275,False,0.7366666666666667,0.9909502262443439,0.5033333333333333,0.8940397350993378,0.872,0.7315436241610739
0.9880569591180524,False,0.7366666666666667,0.9909502262443439,0.5,0.8933333333333333,0.872,0.7266666666666667
0.9881013967925505,False,0.7333333333333333,0.990909090909091,0.5,0.8933333333333333,0.872,0.7266666666666667
0.9883093525179856,False,0.7333333333333333,0.990909090909091,0.49666666666666665,0.8926174496644296,0.872,0.7218543046357616
0.9887076537013801,False,0.73,0.9908675799086758,0.49666666666666665,0.8926174496644296,0.872,0.7218543046357616
0.989041095890411,False,0.7266666666666667,0.9908256880733946,0.49666666666666665,0.8926174496644296,0.872,0.7218543046357616
0.9894982497082847,False,0.7266666666666667,0.9908256880733946,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9898836621143147,False,0.7233333333333334,0.9907834101382489,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9899289099526066,False,0.72,0.9907407407407407,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9899497487437185,False,0.7166666666666667,0.9906976744186047,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9900521080056846,False,0.7133333333333334,0.9906542056074766,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9901657769036246,False,0.71,0.9906103286384976,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9901732609257823,False,0.7066666666666667,0.9905660377358491,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.9903147699757869,False,0.7033333333333334,0.990521327014218,0.49333333333333335,0.8986486486486487,0.88,0.7236842105263158
0.990748528174937,False,0.7033333333333334,0.990521327014218,0.49,0.8979591836734694,0.88,0.7189542483660131
0.9909028883329543,False,0.7033333333333334,0.990521327014218,0.4866666666666667,0.8972602739726028,0.88,0.7142857142857143
0.9909553420011306,False,0.7033333333333334,0.990521327014218,0.48333333333333334,0.896551724137931,0.88,0.7096774193548387
0.9910867329448063,False,0.7,0.9904761904761905,0.48333333333333334,0.896551724137931,0.88,0.7096774193548387
0.9912357581069238,False,0.7,0.9904761904761905,0.48,0.8958333333333334,0.88,0.7051282051282052
0.9914645103324349,False,0.7,0.9904761904761905,0.4766666666666667,0.8951048951048951,0.88,0.7006369426751592
0.9917657822506862,False,0.6966666666666667,0.9904306220095693,0.4766666666666667,0.8951048951048951,0.88,0.7006369426751592
0.991787225977636,False,0.6933333333333334,0.9903846153846154,0.4766666666666667,0.8951048951048951,0.88,0.7006369426751592
0.9919678714859438,False,0.6933333333333334,0.9903846153846154,0.47333333333333333,0.8943661971830986,0.88,0.6962025316455697
0.9924953095684803,False,0.6933333333333334,0.9903846153846154,0.47,0.8936170212765957,0.88,0.6918238993710691
0.992526158445441,False,0.69,0.9903381642512077,0.47,0.8936170212765957,0.88,0.6918238993710691
0.9926739926739927,False,0.69,0.9903381642512077,0.4666666666666667,0.9,0.888,0.69375
0.9927721088435374,False,0.6866666666666666,0.9902912621359223,0.4666666666666667,0.9,0.888,0.69375
0.993,False,0.6833333333333333,0.9902439024390244,0.4666666666666667,0.9,0.888,0.69375
0.9930262731106065,False,0.6833333333333333,0.9902439024390244,0.4633333333333333,0.8992805755395683,0.888,0.6894409937888198
0.9930491195551436,False,0.68,0.9901960784313726,0.4633333333333333,0.8992805755395683,0.888,0.6894409937888198
0.9930697105584998,False,0.68,0.9901960784313726,0.46,0.8985507246376812,0.888,0.6851851851851852
0.9932111337406653,False,0.6766666666666666,0.9901477832512315,0.46,0.8985507246376812,0.888,0.6851851851851852
0.9934695597219296,False,0.6733333333333333,0.9900990099009901,0.46,0.8985507246376812,0.888,0.6851851851851852
0.9934920363075869,False,0.67,0.9950248756218906,0.46,0.8985507246376812,0.888,0.6851851851851852
0.9935622317596566,False,0.67,0.9950248756218906,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.9935691318327974,False,0.6666666666666666,0.995,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.9936170212765958,False,0.6633333333333333,0.9949748743718593,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.9936958234830575,False,0.66,0.9949494949494949,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.9937926753569212,False,0.6566666666666666,0.9949238578680203,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.9939111747851003,False,0.6533333333333333,0.9948979591836735,0.45666666666666667,0.8978102189781022,0.888,0.6809815950920245
0.994017094017094,False,0.6533333333333333,0.9948979591836735,0.4533333333333333,0.8970588235294118,0.888,0.676829268292683
0.9941489361702127,False,0.6533333333333333,0.9948979591836735,0.45,0.9037037037037037,0.896,0.6787878787878788
0.9943462897526502,False,0.6533333333333333,0.9948979591836735,0.44666666666666666,0.9029850746268657,0.896,0.6746987951807228
0.9948299319727891,False,0.6533333333333333,0.9948979591836735,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9949409780775716,False,0.65,0.9948717948717949,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9951520493609519,False,0.6466666666666666,0.9948453608247423,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9951845906902087,False,0.6433333333333333,0.9948186528497409,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9952852428099953,False,0.64,0.9947916666666666,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9953114534494307,False,0.6366666666666667,0.9947643979057592,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9953186892329853,False,0.6333333333333333,0.9947368421052631,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9953188999414863,False,0.63,0.9947089947089947,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.995345744680851,False,0.6266666666666667,0.9946808510638298,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9954954954954955,False,0.6233333333333333,0.9946524064171123,0.44333333333333336,0.9022556390977443,0.896,0.6706586826347305
0.9955604883462819,False,0.6233333333333333,0.9946524064171123,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9956445993031359,False,0.62,0.9946236559139785,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9956942949407965,False,0.6166666666666667,0.9945945945945946,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9957004657828735,False,0.6133333333333333,0.9945652173913043,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9957264957264957,False,0.61,0.994535519125683,0.44,0.9015151515151515,0.896,0.6666666666666666
0.99572877736252,False,0.6066666666666667,0.9945054945054945,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9957333333333334,False,0.6033333333333334,0.994475138121547,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9957413859852884,False,0.6,0.9944444444444445,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9959139784946237,False,0.5966666666666667,0.994413407821229,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9959401167216443,False,0.5933333333333334,0.9943820224719101,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9959778783308195,False,0.59,0.9943502824858758,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9959935897435898,False,0.5866666666666667,0.9943181818181818,0.44,0.9015151515151515,0.896,0.6666666666666666
0.9960134284515317,False,0.5866666666666667,0.9943181818181818,0.43666666666666665,0.9007633587786259,0.896,0.6627218934911243
0.9960855949895616,False,0.5866666666666667,0.9943181818181818,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9961059190031153,False,0.5833333333333334,0.9942857142857143,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9961334961334961,False,0.58,0.9942528735632183,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9961365099806826,False,0.5766666666666667,0.9942196531791907,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9962121212121212,False,0.5733333333333334,0.9941860465116279,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9962814645308925,False,0.57,0.9941520467836257,0.43333333333333335,0.9,0.896,0.6588235294117647
